dossier,fichier,age,sexe,niveau_etude,categorie_professionnelle,phoneme,duree,cog,skew
ESLO1_ENT_121,ESLO1_ENT_121_T1_1183.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,130,1239.9217979380085,1.710149276676703
ESLO1_ENT_121,ESLO1_ENT_121_T1_1185.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,92,174.787295697632,10.969399568344855
ESLO1_ENT_121,ESLO1_ENT_121_T1_1186.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,150,535.5348289018772,3.6299273067653917
ESLO1_ENT_121,ESLO1_ENT_121_T1_1187.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,30,277.1341010794976,7.5617745771222316
ESLO1_ENT_121,ESLO1_ENT_121_T1_1187.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,90,355.9981253688093,5.779921418365085
ESLO1_ENT_121,ESLO1_ENT_121_T1_1187.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,60,470.4137613391715,5.225166159222492
ESLO1_ENT_121,ESLO1_ENT_121_T1_1187.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,70,284.41513759255946,8.111544826524726
ESLO1_ENT_121,ESLO1_ENT_121_T1_1187.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,90,476.60230813201474,4.176141832832392
ESLO1_ENT_121,ESLO1_ENT_121_T1_1188.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,30,432.4562122921194,6.433130187348097
ESLO1_ENT_121,ESLO1_ENT_121_T1_1189.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,30,1849.9861031251169,0.26712027243548414
ESLO1_ENT_121,ESLO1_ENT_121_T1_1191.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,80,406.65578335213667,6.036914135426021
ESLO1_ENT_121,ESLO1_ENT_121_T1_1191.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,120,786.649968954965,2.0943817474641833
ESLO1_ENT_121,ESLO1_ENT_121_T1_1191.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,70,534.5676770294019,3.429868973010199
ESLO1_ENT_121,ESLO1_ENT_121_T1_1191.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,80,1850.5902941255788,0.7066669653566475
ESLO1_ENT_121,ESLO1_ENT_121_T1_1192.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,120,3762.584329075621,-0.7317723972735487
ESLO1_ENT_121,ESLO1_ENT_121_T1_1196.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,90,1698.9813388449052,0.9916544710458675
ESLO1_ENT_121,ESLO1_ENT_121_T1_1196.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,70,618.9657270388527,4.281778951766587
ESLO1_ENT_121,ESLO1_ENT_121_T1_1196.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,110,1627.1990235697522,0.8807459679505398
ESLO1_ENT_121,ESLO1_ENT_121_T1_1196.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,80,523.936560585799,2.7263732317116536
ESLO1_ENT_121,ESLO1_ENT_121_T1_1198.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,100,274.3039690394068,7.462831448690145
ESLO1_ENT_121,ESLO1_ENT_121_T1_1199.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,30,312.6590370240018,26.133684642379922
ESLO1_ENT_121,ESLO1_ENT_121_T1_1200.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,120,956.7014072285775,2.468670428386989
ESLO1_ENT_121,ESLO1_ENT_121_T1_1200.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,120,664.1667965178426,3.1275898870340852
ESLO1_ENT_121,ESLO1_ENT_121_T1_1203.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,100,518.9178337671086,4.281569563212062
ESLO1_ENT_121,ESLO1_ENT_121_T1_1205.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,100,924.0085134202197,2.5629377985454918
ESLO1_ENT_121,ESLO1_ENT_121_T1_1205.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,120,762.9807695871392,2.9624364676057717
ESLO1_ENT_121,ESLO1_ENT_121_T1_1206.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,90,1015.8369425751567,2.114943275143654
ESLO1_ENT_121,ESLO1_ENT_121_T1_1207.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,100,273.10816123680706,5.556902950629735
ESLO1_ENT_121,ESLO1_ENT_121_T1_1207.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,100,523.7713445550341,3.3153649996602583
ESLO1_ENT_121,ESLO1_ENT_121_T1_1208.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,100,560.1236921551829,3.72979570670316
ESLO1_ENT_121,ESLO1_ENT_121_T1_1209.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,60,594.1488920475373,2.634944770501193
ESLO1_ENT_121,ESLO1_ENT_121_T1_1209.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,100,1133.3048895371448,1.7319662279793981
ESLO1_ENT_121,ESLO1_ENT_121_T1_1209.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,80,695.7634541715441,3.532830500663963
ESLO1_ENT_121,ESLO1_ENT_121_T1_1215.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,150,161.81176285146202,10.986900863127422
ESLO1_ENT_121,ESLO1_ENT_121_T1_1215.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,60,123.42121853422321,25.49669240562224
ESLO1_ENT_121,ESLO1_ENT_121_T1_1216.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,70,705.7978197315988,2.911490304018825
ESLO1_ENT_121,ESLO1_ENT_121_T1_1217.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,40,2819.281366849165,0.2893555949934954
ESLO1_ENT_121,ESLO1_ENT_121_T1_1218.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,40,413.6799765361063,8.48760709499239
ESLO1_ENT_121,ESLO1_ENT_121_T1_1223.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,100,375.08859612914057,7.538113633884947
ESLO1_ENT_121,ESLO1_ENT_121_T1_1224.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,10,1735.4155482975816,1.3532560526948052
ESLO1_ENT_121,ESLO1_ENT_121_T1_1224.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,30,333.08196674474783,7.000858751383929
ESLO1_ENT_121,ESLO1_ENT_121_T1_1227.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,80,1328.7881676048974,1.9131270820629922
ESLO1_ENT_121,ESLO1_ENT_121_T1_1227.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,130,2495.6280549268263,-0.09291187737594483
ESLO1_ENT_121,ESLO1_ENT_121_T1_1229.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,30,305.08327519605035,20.463143751959006
ESLO1_ENT_121,ESLO1_ENT_121_T1_1231.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,110,1477.8165120758135,1.8857264054277296
ESLO1_ENT_121,ESLO1_ENT_121_T1_1231.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,80,471.81680883707514,5.291728584086773
ESLO1_ENT_121,ESLO1_ENT_121_T1_1231.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,70,377.9145721382996,5.273818271793613
ESLO1_ENT_121,ESLO1_ENT_121_T1_1231.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,140,401.7380592871749,4.608251907171267
ESLO1_ENT_121,ESLO1_ENT_121_T1_1235.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,80,774.5842080026272,2.625087892065893
ESLO1_ENT_121,ESLO1_ENT_121_T1_1236.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,30,1744.2570148427408,0.8660701709618377
ESLO1_ENT_121,ESLO1_ENT_121_T1_1236.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,80,474.1829506043964,5.106894053353434
ESLO1_ENT_121,ESLO1_ENT_121_T1_1236.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,110,301.1436338924297,7.1502709478526985
ESLO1_ENT_121,ESLO1_ENT_121_T1_1236.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,60,596.5698033729637,2.9960374418618017
ESLO1_ENT_121,ESLO1_ENT_121_T1_1238.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,10,289.4802069844199,13.835247896086564
ESLO1_ENT_121,ESLO1_ENT_121_T1_1238.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,70,796.2776613478102,2.9256625337885276
ESLO1_ENT_121,ESLO1_ENT_121_T1_1239.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,30,898.9104879582435,2.1604933712589562
ESLO1_ENT_121,ESLO1_ENT_121_T1_1239.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,140,774.7280430371089,2.4447972662661095
ESLO1_ENT_121,ESLO1_ENT_121_T1_1239.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,120,665.5052995276641,2.5411540896424887
ESLO1_ENT_121,ESLO1_ENT_121_T1_1242.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,110,1221.980500458094,1.806412702338182
ESLO1_ENT_121,ESLO1_ENT_121_T1_1242.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,80,427.1346537373904,7.218457964661256
ESLO1_ENT_121,ESLO1_ENT_121_T1_1242.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,100,1749.1937963484143,0.9233952084054059
ESLO1_ENT_121,ESLO1_ENT_121_T1_1243.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,10,287.310548168117,8.38194335131181
ESLO1_ENT_121,ESLO1_ENT_121_T1_1244.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,70,437.42792078361094,4.284602077107924
ESLO1_ENT_121,ESLO1_ENT_121_T1_1244.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,80,1532.960079777938,1.089955966600023
ESLO1_ENT_121,ESLO1_ENT_121_T1_1245.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,60,1028.8648708366225,2.117985447825517
ESLO1_ENT_121,ESLO1_ENT_121_T1_1245.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,90,794.7449217007984,3.1276216897992257
ESLO1_ENT_121,ESLO1_ENT_121_T1_1247.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,160,3073.229500111744,-0.4621643745547245
ESLO1_ENT_121,ESLO1_ENT_121_T1_1248.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,110,563.5168838687605,3.914638550355369
ESLO1_ENT_121,ESLO1_ENT_121_T1_1249.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,70,470.6648550765849,5.517563419725957
ESLO1_ENT_121,ESLO1_ENT_121_T1_1249.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,80,761.990078293142,2.155178920098561
ESLO1_ENT_121,ESLO1_ENT_121_T1_1250.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,120,1639.086085256729,1.0240993226268924
ESLO1_ENT_121,ESLO1_ENT_121_T1_1252.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,80,616.9860585938916,4.016738139434236
ESLO1_ENT_121,ESLO1_ENT_121_T1_1252.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,60,346.63212591101785,4.993984860958006
ESLO1_ENT_121,ESLO1_ENT_121_T1_1253.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,90,1827.7473349784975,0.867084321186865
ESLO1_ENT_121,ESLO1_ENT_121_T1_1253.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,50,616.3407283623739,3.4409172947683215
ESLO1_ENT_121,ESLO1_ENT_121_T1_1253.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,90,2553.786233058237,0.07214917482116548
ESLO1_ENT_121,ESLO1_ENT_121_T1_1253.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,30,312.659212946856,34.23604521651055
ESLO1_ENT_121,ESLO1_ENT_121_T1_1255.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,90,771.5167362315468,2.555908357162261
ESLO1_ENT_121,ESLO1_ENT_121_T1_1256.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,80,2107.5715010408553,0.4675926461353337
ESLO1_ENT_121,ESLO1_ENT_121_T1_1256.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,80,2157.4048099633224,0.6875712326984821
ESLO1_ENT_121,ESLO1_ENT_121_T1_1256.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,80,1599.0396556587325,1.0166845554945614
ESLO1_ENT_121,ESLO1_ENT_121_T1_1256.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,110,1015.492006149558,1.9327217308056805
ESLO1_ENT_121,ESLO1_ENT_121_T1_1258.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,60,225.41518358502552,13.500208192323914
ESLO1_ENT_121,ESLO1_ENT_121_T1_1258.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,60,747.9339043230284,2.4161884582703905
ESLO1_ENT_121,ESLO1_ENT_121_T1_1258.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,100,3783.0030797365557,-0.3235895288224043
ESLO1_ENT_121,ESLO1_ENT_121_T1_1258.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,110,1746.9493618653175,1.0352632224170049
ESLO1_ENT_121,ESLO1_ENT_121_T1_1259.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,50,1023.3099478120616,2.3923468979277973
ESLO1_ENT_121,ESLO1_ENT_121_T1_1259.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,70,2335.5654849653633,0.695702298022424
ESLO1_ENT_121,ESLO1_ENT_121_T1_1260.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,80,897.1907263022086,2.307307450786636
ESLO1_ENT_121,ESLO1_ENT_121_T1_1261.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,60,3310.8022110687943,-0.16463729411262845
ESLO1_ENT_121,ESLO1_ENT_121_T1_1261.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,70,1566.7952635668673,1.3327686113374213
ESLO1_ENT_121,ESLO1_ENT_121_T1_1262.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,30,764.190200850684,2.157750046058247
ESLO1_ENT_121,ESLO1_ENT_121_T1_1263.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,30,663.8262540681475,2.990192255008908
ESLO1_ENT_121,ESLO1_ENT_121_T1_1264.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,120,3159.2219684903166,-0.42288016362449904
ESLO1_ENT_121,ESLO1_ENT_121_T1_1264.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,100,815.6229317573934,2.474238589735559
ESLO1_ENT_121,ESLO1_ENT_121_T1_1265.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,60,579.3894702517512,6.740558158341034
ESLO1_ENT_121,ESLO1_ENT_121_T1_1265.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,40,574.6123664396381,3.8466049490944703
ESLO1_ENT_121,ESLO1_ENT_121_T1_1265.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,110,116.59624962177391,37.06198605232646
ESLO1_ENT_121,ESLO1_ENT_121_T1_1265.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,70,403.9937908573449,3.796169145175388
ESLO1_ENT_121,ESLO1_ENT_121_T1_1267.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,120,696.4329379549972,2.869473203832056
ESLO1_ENT_121,ESLO1_ENT_121_T1_1274.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,80,1828.2173205990944,1.111772853814677
ESLO1_ENT_121,ESLO1_ENT_121_T1_1277.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,60,805.7990821117423,2.1136698010978394
ESLO1_ENT_121,ESLO1_ENT_121_T1_1277.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,80,232.84986026364504,8.38397526014558
ESLO1_ENT_121,ESLO1_ENT_121_T1_1277.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,110,594.9143897815934,3.1924408252149306
ESLO1_ENT_121,ESLO1_ENT_121_T1_1280.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,100,711.7195726377253,3.816296395389701
ESLO1_ENT_121,ESLO1_ENT_121_T1_1280.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,120,634.7821825297876,3.0893545886096296
ESLO1_ENT_121,ESLO1_ENT_121_T1_1282.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,90,2069.6701659305686,1.1091384682679748
ESLO1_ENT_121,ESLO1_ENT_121_T1_1283.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,150,2675.7640922419478,-0.02455334534820858
ESLO1_ENT_121,ESLO1_ENT_121_T1_1285.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,80,1556.1954857964988,1.4370279706870255
ESLO1_ENT_121,ESLO1_ENT_121_T1_1285.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,50,482.0356614189427,4.394207473956241
ESLO1_ENT_121,ESLO1_ENT_121_T1_1285.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,60,732.1758004654383,2.161691220780373
ESLO1_ENT_121,ESLO1_ENT_121_T1_1287.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,95,1234.840298532055,1.7905458447089426
ESLO1_ENT_121,ESLO1_ENT_121_T1_1289.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,110,985.6622428341446,2.198039046302704
ESLO1_ENT_121,ESLO1_ENT_121_T1_1289.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,60,1128.4575261984553,1.9521919117761524
ESLO1_ENT_121,ESLO1_ENT_121_T1_1289.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,150,2821.085426551961,-0.03978771139664803
ESLO1_ENT_121,ESLO1_ENT_121_T1_1290.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,10,357.02642463749777,25.24878208582958
ESLO1_ENT_121,ESLO1_ENT_121_T1_1296.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,100,532.4479999760313,3.6735045761496488
ESLO1_ENT_121,ESLO1_ENT_121_T1_1299.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,110,2491.82539286309,0.1365374500817821
ESLO1_ENT_121,ESLO1_ENT_121_T1_1300.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,30,229.33580230339462,10.603428999917288
ESLO1_ENT_121,ESLO1_ENT_121_T1_1300.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,70,2451.4426840856486,0.45622130791338367
ESLO1_ENT_121,ESLO1_ENT_121_T1_1300.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,40,2356.645274406076,0.304630445489113
ESLO1_ENT_121,ESLO1_ENT_121_T1_1300.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,90,2375.4382758446786,0.2888883637417064
ESLO1_ENT_121,ESLO1_ENT_121_T1_1300.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,50,1127.5812706239294,1.6620919529869813
ESLO1_ENT_121,ESLO1_ENT_121_T1_1300.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,90,690.9642166221556,2.853294622899377
ESLO1_ENT_121,ESLO1_ENT_121_T1_1300.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,90,571.666212512482,3.1072541992114178
ESLO1_ENT_121,ESLO1_ENT_121_T1_1301.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,150,2235.9965448078315,0.6993927973441761
ESLO1_ENT_121,ESLO1_ENT_121_T1_1302.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,110,1104.4403570817544,2.083095919704353
ESLO1_ENT_121,ESLO1_ENT_121_T1_1302.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,100,645.5227889178882,4.275216131073475
ESLO1_ENT_121,ESLO1_ENT_121_T1_1303.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,80,2086.4825976899147,0.3835012665320859
ESLO1_ENT_121,ESLO1_ENT_121_T1_1304.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,100,1617.6853440056489,0.8973432858543704
ESLO1_ENT_121,ESLO1_ENT_121_T1_1304.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,80,2745.0078465933825,0.2642056898338525
ESLO1_ENT_121,ESLO1_ENT_121_T1_1305.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,100,378.782944152491,4.56568963606511
ESLO1_ENT_121,ESLO1_ENT_121_T1_1305.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,160,1562.722266588926,0.9573122381350432
ESLO1_ENT_121,ESLO1_ENT_121_T1_1305.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,80,757.6606747510245,2.2735937759586697
ESLO1_ENT_121,ESLO1_ENT_121_T1_1306.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,130,1984.929222955325,0.8171332665532632
ESLO1_ENT_121,ESLO1_ENT_121_T1_1308.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,80,1703.498480405711,1.3334795963597461
ESLO1_ENT_121,ESLO1_ENT_121_T1_1308.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,90,1338.4965832795733,2.083400830348708
ESLO1_ENT_121,ESLO1_ENT_121_T1_1310.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,10,413.39412117171935,4.190817900615392
ESLO1_ENT_121,ESLO1_ENT_121_T1_1310.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,60,695.9600278675185,2.7738493700121154
ESLO1_ENT_121,ESLO1_ENT_121_T1_1310.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,110,542.734115059354,3.334047376087377
ESLO1_ENT_121,ESLO1_ENT_121_T1_1312.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,110,1290.62587806773,1.8349871034653156
ESLO1_ENT_121,ESLO1_ENT_121_T1_1312.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,90,620.1094030959014,3.715590677411082
ESLO1_ENT_121,ESLO1_ENT_121_T1_1312.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,140,810.0182720760686,2.5908953660141907
ESLO1_ENT_121,ESLO1_ENT_121_T1_1314.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,130,293.929054097519,7.819495696449132
ESLO1_ENT_121,ESLO1_ENT_121_T1_1316.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,130,1177.5967093530483,1.8922708912615702
ESLO1_ENT_121,ESLO1_ENT_121_T1_1316.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,110,2399.6631543871567,0.3959442227542499
ESLO1_ENT_121,ESLO1_ENT_121_T1_1317.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,70,1575.300191879692,1.3786640601221511
ESLO1_ENT_121,ESLO1_ENT_121_T1_1317.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,120,755.8599442863185,2.7114811468475297
ESLO1_ENT_121,ESLO1_ENT_121_T1_1319.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,100,1524.8417254584194,1.3558562372088887
ESLO1_ENT_121,ESLO1_ENT_121_T1_1323.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,60,2163.6833985331446,0.5531791536066559
ESLO1_ENT_121,ESLO1_ENT_121_T1_1323.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,60,564.5435641284424,3.4750252085130873
ESLO1_ENT_121,ESLO1_ENT_121_T1_1323.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,60,292.52136711349505,6.945711625905513
ESLO1_ENT_121,ESLO1_ENT_121_T1_1323.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,70,838.4381074406218,2.5464654500909654
ESLO1_ENT_121,ESLO1_ENT_121_T1_1323.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,30,315.7437977021899,23.673718915626928
ESLO1_ENT_121,ESLO1_ENT_121_T1_1325.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,60,1290.2146999548709,1.4303477087854057
ESLO1_ENT_121,ESLO1_ENT_121_T1_1325.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,70,2706.346264901275,0.3684128589478479
ESLO1_ENT_121,ESLO1_ENT_121_T1_1325.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,80,2059.77664061827,1.0169199269085951
ESLO1_ENT_121,ESLO1_ENT_121_T1_1325.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,100,1497.1594404143582,1.7445249871922477
ESLO1_ENT_121,ESLO1_ENT_121_T1_1325.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,110,985.5647818650946,2.0911225490613337
ESLO1_ENT_121,ESLO1_ENT_121_T1_1326.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,70,316.04848156389227,8.641693130539236
ESLO1_ENT_121,ESLO1_ENT_121_T1_1327.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,30,262.90629833315325,20.675150993901045
ESLO1_ENT_121,ESLO1_ENT_121_T1_1327.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,380,233.5029439310259,6.506957301147985
ESLO1_ENT_121,ESLO1_ENT_121_T1_1327.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,90,893.6092527762956,2.5584434212625795
ESLO1_ENT_121,ESLO1_ENT_121_T1_1327.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,70,609.4021923906605,3.1483143243474916
ESLO1_ENT_121,ESLO1_ENT_121_T1_1327.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,110,980.0486920979274,2.552726530035843
ESLO1_ENT_121,ESLO1_ENT_121_T1_1332.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,120,2293.05797885946,0.10655686985579915
ESLO1_ENT_121,ESLO1_ENT_121_T1_1334.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,30,220.16306596843907,19.363055608366174
ESLO1_ENT_121,ESLO1_ENT_121_T1_1335.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,80,1546.0683424268532,1.2420165747536132
ESLO1_ENT_121,ESLO1_ENT_121_T1_1335.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,100,1963.0879529208266,0.7813343756495952
ESLO1_ENT_121,ESLO1_ENT_121_T1_1335.wav,jeune,homme,bac+4,cadres et professions intellectuelles superieures,s,140,607.0884843058759,2.7288405204088177
