fichier,age,classe_age,phoneme,left,right,duration,COG,spectral_tilt,f0,harmonicity,CPP
labise_1052,89,old,y,l,f,30,276.21119002560613,-29.011814351715046,196.95097857352692,1.8022930644935873,5.134301522649514
labise_1052,89,old,f,y,ɔ,110,3287.1761950167383,-5.630946650239683,170.37960432354743,1.032756370106151,3.6220387882309764
labise_1052,89,old,ɔ,f,ʁ,150,413.2377936386129,-26.591509866729247,86.28426809075317,-1.8050693620962006,8.230333370871993
labise_1052,89,old,ʁ,ɔ,_,90,1365.90073294862,-5.172084780381864,91.25956918100997,-3.009334062317503,5.501232724134056
labise_1052,89,old,_,ʁ,None,870,nan,nan,91.25956918100997,nan,0.0
labise_1023,68,old,_,None,l,870,30.271098290891246,-32.55698210338819,176.7809598918947,nan,5.524099242285199
labise_1023,68,old,l,_,a,70,222.55279291766857,-30.917016304885063,176.7809598918947,6.2258106026937465,4.323131683173727
labise_1023,68,old,a,l,b,80,395.1113351421321,-24.51331105841733,196.63222332970918,4.991752945804003,10.739935523872989
labise_1023,68,old,b,a,i,90,240.44208254835956,-39.822505195013434,174.87136346878754,0.0846753665990643,6.1703181492825525
labise_1023,68,old,i,b,z,150,277.4130610955027,-26.269285498062487,238.0449484382686,6.1800477618983205,4.176173033891553
labise_1023,68,old,z,i,_,110,345.06577334734374,-16.967868155064664,211.45395502573717,13.462486507484716,3.6335380194313287
labise_1023,68,old,_,z,e,30,540.1010732191294,-14.2124600319238,232.9663287538168,-0.09326081612277276,4.199756340044921
labise_1023,68,old,e,_,l,100,317.73972788467904,-23.744335957166296,96.78702518793142,-1.0608058603689101,7.856931787563958
labise_1023,68,old,l,e,ə,10,266.33253733563527,-22.6582729247732,96.92315814545543,2.081669983185508,4.6763394657435615
labise_1023,68,old,ə,l,s,60,353.0128496743714,-31.821575248369708,186.33315161506587,2.966259429738277,7.814684635788687
labise_1023,68,old,s,ə,ɔ,120,5928.225308838488,7.077068326407928,204.41024500025054,1.2019651819633772,3.3415971633209107
labise_1023,68,old,ɔ,s,l,70,402.000983731934,-28.560880640324303,213.04656113241873,4.595068223043703,5.6233127601157245
labise_1023,68,old,l,ɔ,ɛ,10,283.41435080862993,-25.380967029965138,208.1761322930971,6.887153288289017,3.725172641021047
labise_1023,68,old,ɛ,l,j,70,438.3896953449726,-21.648110144311055,213.6799211896537,3.745229033033721,4.949681820328646
labise_1023,68,old,j,ɛ,s,70,288.92473819359776,-22.594738615382415,253.86055140722016,5.417722950382224,6.995038234725198
labise_1023,68,old,s,j,ə,90,5080.704902883528,4.222440213296955,219.81836925216447,0.16185216225222948,5.158943546448794
labise_1023,68,old,ə,s,d,50,327.91881154641135,-30.915567788018848,186.39873157392992,0.11057067113913718,4.831097179846229
labise_1023,68,old,d,ə,i,50,234.17801515923694,-32.03221818059054,176.1858229821835,1.5738188499433736,5.737779252903542
labise_1023,68,old,i,d,s,60,278.2335258485588,-24.11377715353431,212.2425621680806,5.249984341116526,5.31226784847826
labise_1023,68,old,s,i,p,70,3774.413172156424,0.19628061696569402,202.33863652632763,-1.126367978103325,3.2162438879798714
labise_1023,68,old,p,s,y,70,1015.1568272728473,-7.748295731436764,204.13941368014045,9.590242526904671,5.4453688337289705
labise_1023,68,old,y,p,t,70,258.9886036682756,-26.025553273556167,193.63904112557705,1.0335018728878518,6.076418086552606
labise_1023,68,old,t,y,ɛ,80,369.87590497471234,-24.494815511705347,201.07927794247303,3.6144307128611515,5.608688237057283
labise_1023,68,old,ɛ,t,_,220,390.09054022027146,-28.891370280886164,244.91994067304952,5.004925491113492,5.4525104880561575
labise_1023,68,old,_,ɛ,ʃ,80,509.0701915734364,-13.607025576710585,243.44935260741386,-1.2195275547099091,4.771278994188808
labise_1023,68,old,ʃ,_,a,110,4218.087885098553,12.318860007790382,228.72031190255672,-3.257234690703834,5.305511428293354
labise_1023,68,old,a,ʃ,c,60,475.66293326156756,-21.468610592034537,207.7976234661987,4.501845173185485,6.143280253046459
labise_1023,68,old,c,a,ɛ̃,80,435.05853870882805,-24.83672039594644,202.81022638762346,3.1656915768450613,4.157767831428222
labise_1023,68,old,ɛ̃,c,a,100,317.97847738137625,-24.060923011952646,246.61760013125252,6.904900477869913,7.367185001291528
labise_1023,68,old,a,ɛ̃,s,60,383.1996474340305,-26.014148832879975,229.6263342464977,5.286809642760924,8.939134558737377
labise_1023,68,old,s,a,y,110,6368.386223515985,8.04360444410935,213.09645237645347,-0.7195368395886413,5.232474365557326
labise_1023,68,old,y,s,ʁ,50,357.48812878009375,-18.37132899722447,201.35192744495413,12.346282909839026,4.2075599444101695
labise_1023,68,old,ʁ,y,ɑ̃,60,301.45309540508487,-28.834083554676862,178.56473214098122,5.032381723745285,4.406216992026467
labise_1023,68,old,ɑ̃,ʁ,c,100,428.0680291254383,-35.50984452681122,215.1192599029896,5.2920947897336434,5.26486913185567
labise_1023,68,old,c,ɑ̃,i,80,381.35657343633693,-24.902779052642604,222.37316148507827,4.859823819425734,4.2613483539765
labise_1023,68,old,i,c,l,60,285.2103397401753,-21.634683127504143,104.2128454065893,0.33331963144541565,5.311227538683534
labise_1023,68,old,l,i,e,10,280.1809829424453,-30.94639313975129,185.039567668243,-0.6721197006113138,5.614191294042069
labise_1023,68,old,e,l,t,110,326.4300249060169,-25.68506042857953,186.66413239831283,2.1572851293177524,7.956284302045226
labise_1023,68,old,t,e,ɛ,50,392.48025370182376,-29.545391313962476,200.17032565929765,5.708269133349254,3.233151095063523
labise_1023,68,old,ɛ,t,l,80,385.5863693629951,-29.632352064741173,223.28453327374356,2.6996093944478528,7.373990960637722
labise_1023,68,old,l,ɛ,ə,10,275.61803714719457,-31.299753206244738,206.99260784781913,5.1526531112236285,6.078393711984159
labise_1023,68,old,ə,l,p,80,293.1762385479597,-35.55903067624743,191.87634559861624,0.21613508772258688,2.1860937791338575
labise_1023,68,old,p,ə,l,90,1054.9679786013935,-8.243781803343094,184.8669028323265,-4.328173437951844,8.221642947686354
labise_1023,68,old,l,p,y,10,1753.6412843847525,2.150970575596393,197.11341451881242,6.395804335527958,3.2875677910249026
labise_1023,68,old,y,l,f,40,287.71577652678207,-27.991043547955485,192.1163059415163,2.7793774705818652,4.331661765243879
labise_1023,68,old,f,y,ɔ,100,2801.205460224939,-3.9153070272346024,200.04605951166621,2.0871569762784334,4.755637492017327
labise_1023,68,old,ɔ,f,ʁ,110,541.9372208087268,-29.506332463482238,94.47092641601093,-2.409341881955434,6.734171245419711
labise_1023,68,old,ʁ,ɔ,_,200,431.5223268657947,-22.06483950928517,152.07967804216068,-0.662974727090555,4.428054260374835
labise_1023,68,old,_,ʁ,k,810,46.854317095003964,-26.412825301910914,190.36681188873004,16.78384033055092,4.819768719296327
labise_1023,68,old,k,_,ɑ̃,60,250.7939920588547,-15.539084267677914,223.34681827141847,2.9971842164951585,4.391192141705504
labise_1023,68,old,ɑ̃,k,t,90,392.9503453705341,-34.29646510625018,216.2501703763,3.8542145812008197,4.781902000430436
labise_1023,68,old,t,ɑ̃,i,90,637.0194018130397,-13.435836017799241,215.7496815910052,7.2174466678623,4.70863680815737
labise_1023,68,old,i,t,l,90,285.3960372461128,-24.803194720310124,233.66573560459273,5.720984242404544,5.678791738231068
labise_1023,68,old,l,i,ɔ̃,90,1313.4825502737708,-6.6143287237560555,198.10004632992917,9.306741047212995,5.176981076514695
labise_1023,68,old,ɔ̃,l,v,100,395.01621975354715,-37.5565677245137,218.64542083140984,4.87625425097339,5.434972249401024
labise_1023,68,old,v,ɔ̃,y,80,316.2244172689862,-26.07113808597466,211.3872610994926,1.2460944462776915,4.392046142575923
labise_1023,68,old,y,v,ɛ̃,50,351.84290861120076,-25.160500667840658,214.15672901214606,3.5817723830370496,7.4532121500580315
labise_1023,68,old,ɛ̃,y,v,90,361.8474872083098,-24.02660598291736,199.13246242255798,4.667881206695144,6.760049568825109
labise_1023,68,old,v,ɛ̃,w,60,298.0637284486159,-24.74962588136798,187.42829679363646,0.11825568607810397,5.371643352081393
labise_1023,68,old,w,v,a,30,284.71820501854506,-33.734454796700554,195.36055786238109,4.121284559384819,5.9374818979776744
labise_1023,68,old,a,w,j,40,396.5900501781978,-26.651100861572814,191.59657340445872,2.14573257600547,7.199918746464574
labise_1023,68,old,j,a,a,90,248.34887807621274,-25.03403995954349,211.18755835949992,2.918807248394639,6.34406745113111
labise_1023,68,old,a,j,ʒ,50,492.67341360801504,-19.557136421828062,198.44239597363244,3.0224200748941517,9.079619878527792
labise_1023,68,old,ʒ,a,œ,90,2528.387482903835,0.3636816911379912,189.2096952276681,2.780626612889159,7.0719844906096885
labise_1023,68,old,œ,ʒ,ʁ,110,450.55281107084164,-25.22956664118255,222.25618351397407,-0.14090754974941638,7.640427118809669
labise_1023,68,old,ʁ,œ,c,90,413.64124819341237,-21.215480447103936,276.6017462816196,3.604925928028072,4.650414542933346
labise_1023,68,old,c,ʁ,i,70,3175.514392816699,3.367323255372096,236.83898899393915,-4.173012411157947,5.089091736233634
labise_1023,68,old,i,c,s,50,310.10022280817014,-20.4213496974804,201.1315164408892,1.558656324525232,4.85421375903105
labise_1023,68,old,s,i,a,70,4204.4385698948045,0.6932155131279618,185.17212501849554,2.9360569773817415,4.038228870470691
labise_1023,68,old,a,s,v,60,439.8834357079187,-25.134105096320226,181.59156419293714,0.23188670582261262,5.561569141865061
labise_1023,68,old,v,a,ɑ̃,60,256.400684625213,-26.404624186338456,179.55681763961354,3.315899947956578,4.914657520860443
labise_1023,68,old,ɑ̃,v,s,60,438.6507319875879,-35.16404428514595,182.90282763448332,0.8305292644870111,4.588619425814613
labise_1023,68,old,s,ɑ̃,ɛ,90,5372.857086192742,4.67596234542298,160.99963600008778,2.2729969879979004,4.782909464237732
labise_1023,68,old,ɛ,s,ɑ̃,120,273.04546634507193,-21.215418419881598,193.50146505730063,4.270580551618178,4.029215236933348
labise_1023,68,old,ɑ̃,ɛ,v,80,384.1873491925529,-30.414190423124467,193.52922436973515,4.455806217622572,7.466334949890524
labise_1023,68,old,v,ɑ̃,l,70,274.54614786695737,-28.743345036612222,192.95683828803317,3.610459448455412,6.627515852944793
labise_1023,68,old,l,v,ɔ,30,206.1409558105586,-28.83749292963643,190.52195593193562,3.1680319321720347,3.4084000496533395
labise_1023,68,old,ɔ,l,p,60,397.0143008024605,-35.955045339771736,208.78198491755526,4.848745036413725,7.330529029843718
labise_1023,68,old,p,ɔ,e,70,403.2453867308168,-41.1327846909895,205.53116905609656,8.87317013453045,5.455824373491318
labise_1023,68,old,e,p,d,70,376.7933861273043,-24.642357691058656,235.9747277671454,6.324322897728499,8.624144735341778
labise_1023,68,old,d,e,ɑ̃,60,258.37863906824,-35.305156730087496,217.60149125618602,2.5531410791950995,4.5922927646976355
labise_1023,68,old,ɑ̃,d,s,80,402.82532630606204,-34.29539153314452,182.03174742721976,1.4306849288063164,5.628354969264093
labise_1023,68,old,s,ɑ̃,ɔ̃,120,5557.636100660293,5.870869287365739,158.41120019651254,1.581775266608412,3.5858243666325293
labise_1023,68,old,ɔ̃,s,m,60,334.96834853403516,-30.759080223587038,97.64023351262767,1.9064965019857412,5.20611893951474
labise_1023,68,old,m,ɔ̃,ɑ̃,40,246.0385202672634,-41.73902675053454,196.81715513950667,4.447359073881756,4.001752439066056
labise_1023,68,old,ɑ̃,m,t,90,375.03849774430955,-40.44417822211325,191.08346227621877,2.3377302625358434,4.5709872032357515
labise_1023,68,old,t,ɑ̃,o,120,342.62057113109114,-26.877828919904108,182.06003061215907,0.23608090215071936,4.241915975034159
labise_1023,68,old,o,t,_,220,301.05844351563024,-45.069917259891355,252.07743889089085,4.765886449610776,3.6104646261859696
labise_1023,68,old,_,o,i,30,408.416035895148,-20.86439704448063,223.56224942472866,1.523097076159167,5.929969671264884
labise_1023,68,old,i,_,l,110,246.21224585528213,-29.488765358592744,193.44978141123283,4.699951871867291,4.5028133327791995
labise_1023,68,old,l,i,s,10,229.84272245730742,-27.872284738228814,193.58329357309512,3.5586400825580986,4.090721091935368
labise_1023,68,old,s,l,ɔ̃,100,5763.189465385537,8.059111604905087,199.75561607467034,0.8695173910194585,5.782463953221553
labise_1023,68,old,ɔ̃,s,t,80,329.2948914550883,-31.212792406920844,202.41921872785912,5.903073130052498,6.652666729192438
labise_1023,68,old,t,ɔ̃,ɔ̃,80,403.9930155930719,-31.458641325810888,204.55345938055194,0.9722774737197235,4.600054049911675
labise_1023,68,old,ɔ̃,t,b,80,371.2934330824265,-38.12724240582592,209.2405292420183,5.11189808678218,7.1186609609718845
labise_1023,68,old,b,ɔ̃,e,50,236.30934573377613,-31.95889473980092,195.23474083712975,3.9556399816433,7.397424965027234
labise_1023,68,old,e,b,d,70,344.5215442092252,-27.545694472317606,201.6772618687386,4.22812852087126,9.790221076635316
labise_1023,68,old,d,e,a,40,288.1469397247124,-34.9540839413184,198.3323535744054,3.4811188734351655,4.386451466486761
labise_1023,68,old,a,d,k,80,464.0775061251243,-22.577494633426745,186.08171465389097,2.5714006406269174,6.5297428269634485
labise_1023,68,old,k,a,ɔ,80,362.43713109571405,-31.813138009744076,178.13011843694898,-0.4710888013062159,3.9242889235164045
labise_1023,68,old,ɔ,k,ʁ,100,552.8758444277602,-29.149523567252484,219.72255760347707,3.8654777366821307,7.196672021695713
labise_1023,68,old,ʁ,ɔ,k,90,606.5724418683794,-18.343892618832108,235.92339638737218,-2.357546266616865,5.163690841497914
labise_1023,68,old,k,ʁ,ə,50,519.1457732036877,-21.564307424324834,218.9949343509742,-5.047977595491098,4.167135675712595
labise_1023,68,old,ə,k,s,50,344.8209593208969,-33.633909984536665,203.2947358880015,4.4872299189154266,3.5489290875594683
labise_1023,68,old,s,ə,ə,100,4867.495563491271,3.839649667418673,196.57687402447888,5.8541725685142465,5.73011462828536
labise_1023,68,old,ə,s,l,50,377.06692312947274,-27.508344406508698,199.18316418116896,2.270109754290682,3.8763137416986373
labise_1023,68,old,l,ə,ɥ,10,285.7240656834621,-29.016934728987902,191.88421016001638,3.2622342999670635,5.078562734420489
labise_1023,68,old,ɥ,l,i,90,195.24678833153573,-29.68673109190055,188.08086619254274,2.6421476729347155,3.8159241403919855
labise_1023,68,old,i,ɥ,c,90,274.57847923408883,-19.7043559398826,231.52789126214736,6.243685889936929,3.566919289280415
labise_1023,68,old,c,i,i,90,2168.388184506836,-1.171457535161041,221.01601995106495,3.1299560607648536,5.028474198504444
labise_1023,68,old,i,c,a,50,332.1113776189631,-21.914629914279082,195.645156315637,3.5095563416648807,5.895733611315505
labise_1023,68,old,a,i,ʁ,60,597.8662933954732,-16.685196862095964,183.55616853916155,2.7988124239486654,9.176846688658147
labise_1023,68,old,ʁ,a,i,60,362.0970923602011,-18.31397563008579,169.75371710557258,-2.0690710640093397,5.485029439205228
labise_1023,68,old,i,ʁ,v,90,246.92322728172522,-25.901116470420682,205.80605122585237,3.7693129950512834,5.672295756533463
labise_1023,68,old,v,i,ʁ,50,450.2709703892627,-14.136651583122584,200.54293715184764,2.178963706094272,3.5730938421801275
labise_1023,68,old,ʁ,v,ɛ,50,378.6371074097904,-15.99627456504803,195.30539062329913,-1.7442311048998365,6.033600454539103
labise_1023,68,old,ɛ,ʁ,l,70,386.9254655591515,-20.642422291493364,205.75380117133494,5.404622512763203,10.817714712915235
labise_1023,68,old,l,ɛ,ə,10,223.5404698812857,-25.998627911147274,198.491223724671,3.726867688122357,5.260036259804523
labise_1023,68,old,ə,l,p,50,339.14960910440317,-31.317509266806326,193.67245532283002,0.5375077107163878,7.068083887941526
labise_1023,68,old,p,ə,ʁ,70,322.87792227312013,-33.53134462098908,177.9711548564525,1.1738487312895884,5.516792517776873
labise_1023,68,old,ʁ,p,ə,70,627.0736565815012,-17.321925856660794,196.0088520940501,2.2834643068965383,5.098828053713413
labise_1023,68,old,ə,ʁ,mʲ,50,348.0703899498644,-31.590549488817985,202.35684333368934,4.46443461284367,7.454654117185136
labise_1023,68,old,mʲ,ə,e,100,290.87314566757306,-38.88860525627607,207.49867370732895,4.053855061226052,4.055008127619859
labise_1023,68,old,e,mʲ,a,30,412.3555076180821,-24.232202330713978,224.13491336051192,4.843120899209846,9.210881559777237
labise_1023,68,old,a,e,l,70,465.85043585575266,-19.85626195341212,213.33648389382964,3.420116518472839,11.90737667161439
labise_1023,68,old,l,a,ə,30,227.26072348710068,-25.490216535747567,202.6153171642435,4.4018900796033344,5.088764805003953
labise_1023,68,old,ə,l,l,50,326.0824073848115,-29.710802570838464,180.51310743229675,1.4889152739847025,7.244673635817718
labise_1023,68,old,l,ə,ɥ,30,301.34714860801796,-32.260819091264096,167.12629695333632,-0.9882742889356421,4.996303510751306
labise_1023,68,old,ɥ,l,i,50,203.66334853709955,-30.603229829194916,176.33314302312453,2.144157676428405,4.39724820247117
labise_1023,68,old,i,ɥ,f,60,271.3913771888983,-22.14501446709516,205.41729232571598,6.57442591951631,6.331329627927386
labise_1023,68,old,f,i,ɛ,90,1404.6239822956773,-6.867767703910285,200.17749916931584,5.713336277960809,5.222951512071168
labise_1023,68,old,ɛ,f,ʁ,50,454.6652122875314,-20.62128443780983,210.50949605194498,2.8311301006705154,9.558120817872945
labise_1023,68,old,ʁ,ɛ,o,50,305.1761665838363,-23.812764809199535,202.97911987966285,3.91734926370275,5.26536836371734
labise_1023,68,old,o,ʁ,t,60,334.8858870639108,-42.041219931873016,195.20552344705615,4.888109049291059,7.052102849904983
labise_1023,68,old,t,o,e,100,356.1041211157684,-27.28576438092922,176.05144292597018,-1.822091507872593,6.052201815248415
labise_1023,68,old,e,t,s,90,426.4516106626912,-28.00879162192008,225.4752624037635,3.9720790310361718,6.447372617313771
labise_1023,68,old,s,e,ə,80,6707.9681429689845,11.769271086282417,218.22728874592977,-0.962132303873132,4.761151926176728
labise_1023,68,old,ə,s,ʁ,50,409.892012484992,-24.343050714946827,184.61590729692603,-0.30050661627194025,5.841554990665035
labise_1023,68,old,ʁ,ə,ɛ,50,338.61393529965954,-22.155040418361303,175.12791712466128,-1.2180068882594386,6.217815679560148
labise_1023,68,old,ɛ,ʁ,ʁ,70,367.1933782962237,-19.028603445831504,180.06170972438085,3.28663845265654,7.497071879964529
labise_1023,68,old,ʁ,ɛ,ə,70,265.44526386847616,-20.47917493262219,176.850751201172,-0.18326427973126302,5.397929503950246
labise_1023,68,old,ə,ʁ,k,80,328.20269680428515,-40.688940487696506,197.6096593673259,4.243131235617296,6.226162019508505
labise_1023,68,old,k,ə,ɔ,60,378.85964255754976,-29.332280804413603,199.05578915984853,4.918241024482009,3.0892506479836275
labise_1023,68,old,ɔ,k,n,60,350.2177624791188,-35.2642177511227,194.27458644635345,2.7040261994608654,5.793856599896842
labise_1023,68,old,n,ɔ,y,60,267.5220619606282,-39.46594833179749,194.07496380839305,2.698519839984078,4.076311535851655
labise_1023,68,old,y,n,k,80,334.2103007989272,-20.033392804943283,237.8011936228413,2.617997444799229,8.496788860507209
labise_1023,68,old,k,y,ɔ,80,413.0481407877837,-26.764855625417855,239.7111448493538,4.599545475275982,4.249712621621304
labise_1023,68,old,ɔ,k,m,60,359.7078782010135,-33.26111351700791,196.00204448274738,3.009656956351361,6.160277312863185
labise_1023,68,old,m,ɔ,l,50,302.7614062541839,-45.56846963281339,198.69808584686027,3.0633620679038813,6.674114227679291
labise_1023,68,old,l,m,ə,30,300.0370100520305,-44.43932911300723,191.63353187108694,3.4828843355217067,5.922393456593591
labise_1023,68,old,ə,l,p,50,337.666185075326,-33.04259741618675,192.2972791959484,2.8720813932343296,6.855121548855491
labise_1023,68,old,p,ə,l,100,317.31176005910976,-30.11466033382248,181.2679223057759,-0.8991413541652981,5.388767753731344
labise_1023,68,old,l,p,y,10,1631.0635010429717,-1.6816548414020083,196.12803570710673,0.0004758474496768897,6.400429707867336
labise_1023,68,old,y,l,f,40,243.9232787661084,-25.110149022733516,191.5786407198867,3.3111353184924672,5.170117824463086
labise_1023,68,old,f,y,ɔ,110,3690.398722434349,-4.73119496515614,184.98858407958812,3.363097833173734,5.653745407686853
labise_1023,68,old,ɔ,f,ʁ,30,381.369367518679,-30.78101021587426,206.92484328324917,4.250817658799179,7.637196694646347
labise_1023,68,old,ʁ,ɔ,_,270,478.694901076435,-22.874396313928532,145.40921267164467,-3.094826653062764,6.442398736129882
labise_1023,68,old,_,ʁ,a,610,25.321993176958472,-39.52179588095744,164.52076591774522,30.06728140501137,5.6386560777269805
labise_1023,68,old,a,_,l,110,860.9847106112769,-14.95937706906966,180.15749130091842,-0.4327527133692332,3.974261943209954
labise_1023,68,old,l,a,ɔ,50,214.2788534629513,-28.00755948297361,190.99400663442296,-0.5441335704177684,5.525648986726176
labise_1023,68,old,ɔ,l,ʁ,180,312.7224859039389,-30.055147624284082,171.12735828528014,-0.4518574391706792,3.56060251038599
labise_1023,68,old,ʁ,ɔ,_,130,787.161424984776,-14.29880285803029,242.2517145805458,-2.6239207543002467,3.565637609620825
labise_1023,68,old,_,ʁ,l,130,663.130333305623,-13.206150909116403,245.7290690951962,-0.5086656519647849,6.319378328495455
labise_1023,68,old,l,_,a,70,239.45069916063267,-36.85681147006666,244.91215864459804,4.201977766760356,6.02169229277317
labise_1023,68,old,a,l,b,70,456.72484429902437,-21.55659505345688,186.6377930303225,4.753274959882937,9.46815970429705
labise_1023,68,old,b,a,i,70,247.81128806681113,-35.25206603369891,178.4766310773577,0.4564169294800044,5.38616277896619
labise_1023,68,old,i,b,z,90,284.5319983188378,-24.41945204363469,247.1784603627356,4.36749479975218,3.612558900092866
labise_1023,68,old,z,i,s,70,6461.986490922222,12.30498056852677,238.10191352897345,1.0312244887367803,4.641708505772886
labise_1023,68,old,s,z,ɛ,70,6940.030467926653,11.37078587227899,209.41679410541218,2.524385217163949,6.48752958956389
labise_1023,68,old,ɛ,s,m,60,360.5800759733348,-26.750890330759518,188.17720762550744,3.161215504176071,4.080895250378362
labise_1023,68,old,m,ɛ,i,70,257.7246087353761,-38.86098974260224,191.12917274304067,2.9907940510563584,4.464983913800264
labise_1023,68,old,i,m,z,60,296.0905382518603,-26.80324026072071,218.09431962074768,3.251137368128723,7.255115260036073
labise_1023,68,old,z,i,a,50,775.0838085343005,-10.378495888762878,200.05683659053014,11.72764069135846,5.40033102877879
labise_1023,68,old,a,z,s,60,453.9663686088606,-23.328634102388822,184.5697506162365,4.546640847825435,5.2965270304283685
labise_1023,68,old,s,a,u,110,6436.896989466189,6.549988200582739,204.45906246322954,-1.3585026046101896,5.524611728535596
labise_1023,68,old,u,s,f,50,264.2455063468037,-29.44875750605958,226.0580789203049,5.94913876050396,4.892891411904724
labise_1023,68,old,f,u,l,110,4077.3614104435715,-2.582819437823497,202.7846139819297,0.5386698036119135,5.349225691831985
labise_1023,68,old,l,f,e,30,645.9720252830002,-8.91217852032683,235.23360273513947,4.581130712974103,4.166368905624777
labise_1023,68,old,e,l,d,50,377.4089188665336,-26.235983791362585,229.25008649067652,4.6653033776508614,8.624091733780201
labise_1023,68,old,d,e,ə,40,219.55543853950283,-33.70271231694025,202.8742882018201,2.5538413140842025,4.467821826088007
labise_1023,68,old,ə,d,t,50,341.9014385720805,-30.036566499946517,181.3251075282859,3.268936210818916,7.448328371975226
labise_1023,68,old,t,ə,u,100,344.3085886751521,-32.184627795824376,178.9602316475216,2.614682051341601,5.349052523433484
labise_1023,68,old,u,t,t,50,261.42626344752387,-29.476893715903625,240.68932431161812,4.43682936665386,4.234452511583562
labise_1023,68,old,t,u,s,50,317.2410802777462,-20.735602114964937,215.99170959470948,-1.6632428788633724,3.8998237573502923
labise_1023,68,old,s,t,e,60,6416.00543030149,15.892759245387051,217.23621580654623,5.169674440212974,6.026435828166063
labise_1023,68,old,e,s,f,60,363.07796868085546,-28.218826306072447,195.48303097312422,2.457353654162068,6.64250237901652
labise_1023,68,old,f,e,ɔ,130,1318.7359385072555,-10.980263540888359,201.91205072941074,6.460824369134027,5.591635614264381
labise_1023,68,old,ɔ,f,ʁ,110,526.1291740004596,-28.16662928086355,169.8747178922699,-1.9907283420110584,7.092336453999309
labise_1023,68,old,ʁ,ɔ,s,60,310.0941535015933,-33.496121646378974,252.04829793625444,3.7673389512940822,5.149849004592894
labise_1023,68,old,s,ʁ,_,160,6660.259905117571,12.872685899724509,236.89193571368267,-0.7131254966025187,4.86273981937213
labise_1023,68,old,_,s,m,170,1223.9369828521592,-6.263192220455565,206.03110245184325,2.8318436609783566,3.9421140953850036
labise_1023,68,old,m,_,ɛ,70,454.56415750222885,-14.677458380068952,183.58686007959724,4.469467211615691,6.113414712531073
labise_1023,68,old,ɛ,m,p,60,290.7037197198243,-22.39827774687719,184.44986813649078,0.7163685176766693,9.163948700798409
labise_1023,68,old,p,ɛ,l,120,348.9380689475671,-34.643476670969854,181.0947065056087,6.070763653411425,3.7276367574280838
labise_1023,68,old,l,p,y,10,1009.1561425791132,-6.637638265696251,216.92450464782831,-0.724551448863746,4.180768038593854
labise_1023,68,old,y,l,z,40,253.4493727211124,-29.634851049681927,241.9780040810413,6.446373714277371,3.478872225389245
labise_1023,68,old,z,y,ɛ,60,912.7609412344349,-9.750397919230945,199.19384463505622,11.486449858404066,4.725855601764372
labise_1023,68,old,ɛ,z,l,100,414.6784104249739,-23.310295079895372,211.3561938458668,4.423392723635484,10.940565322298283
labise_1023,68,old,l,ɛ,s,10,211.58154318918918,-26.97944025850451,199.29548202623306,3.667529485469161,5.871080475491205
labise_1023,68,old,s,l,u,110,6541.126065440748,11.372340283513838,206.92428986834042,-0.1845538222365384,5.399783136742689
labise_1023,68,old,u,s,f,60,310.0264833482441,-31.156442259739975,213.83459562588882,4.5081398166336815,5.3474212078157235
labise_1023,68,old,f,u,l,110,3619.4984304477316,-3.8624501644812597,200.63828080501438,-0.6345940563864207,5.525560963784713
labise_1023,68,old,l,f,ɛ,30,581.1370944965817,-10.1693801057095,207.52941513145444,1.666516140632039,3.7153858939137874
labise_1023,68,old,ɛ,l,_,210,373.58489096014034,-30.13308274398615,239.97089693305296,5.28802498906546,4.627503772422825
labise_1023,68,old,_,ɛ,p,170,703.8436028494477,-10.627462260478078,251.84167232954303,-0.9174024559366935,3.9395781565968413
labise_1023,68,old,p,_,l,80,234.785281854707,-20.008935523031,251.64898813998968,-11.765401178389329,5.368991466105885
labise_1023,68,old,l,p,y,10,1390.984417450876,-3.0226280563993906,251.5796218317505,1.8632644420016833,4.5557239505304015
labise_1023,68,old,y,l,l,80,259.11630138116556,-30.591827010117,247.73933556544236,6.133926293507772,5.620340641013593
labise_1023,68,old,l,y,ə,10,230.54459640500684,-27.527105698017653,215.35037411984771,4.801030378145398,4.796346123356065
labise_1023,68,old,ə,l,v,50,389.72223195598065,-30.86222532133324,210.25183786449625,4.263268701946407,6.747674057120006
labise_1023,68,old,v,ə,w,80,321.55358582610586,-27.998148596042647,191.8741055155141,0.7234320754694223,5.6047910435839645
labise_1023,68,old,w,v,a,30,303.61524912748934,-33.38846990482325,204.42610950036612,5.312725855110962,4.344412193584546
labise_1023,68,old,a,w,j,40,373.55506985294073,-26.62635705175715,193.0850208714941,4.051051310386089,8.548556645649791
labise_1023,68,old,j,a,a,80,345.8214375093235,-24.362165469310852,208.40959618437958,1.466223525247887,5.032573382401948
labise_1023,68,old,a,j,ʒ,50,473.6097457190617,-18.794835186072966,204.6552355206237,3.7561578686693013,10.026438150389607
labise_1023,68,old,ʒ,a,œ,90,1303.5157014042964,-5.364144462567804,196.16639521210521,4.37079023512856,4.029283058740356
labise_1023,68,old,œ,ʒ,ʁ,80,398.93349981888275,-26.109971566450415,200.6301538650641,0.36861565878120384,7.467490884034142
labise_1023,68,old,ʁ,œ,s,60,354.7823253660358,-26.686999370270197,221.882365649028,-1.5416446846765868,3.329575142418621
